cve_ent,cve_mun,cvegeo,nom_ent,area,perimeter,nom_mun,cov_,cov_id,clase_1,clase_2,clase_3,clase_4,clase_5,clase_6,clase_7,clase_8,clase_9,clase_10,clase_11,clase_12,clase_13,clase_14,clase_15,clase_16
"31","021","31021",Yucatán,46996.25000,466.20642,Chichimilá,"2319","2320",7470.050000000000182,0.000000000000000,7.450000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3451.260000000000218,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,35850.629999999997381,0.000000000000000,0.000000000000000,0.000000000000000,196.629999999999995
"31","022","31022",Yucatán,47380.37000,470.16167,Chikindzonot,"2320","2321",20566.970000000001164,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26604.330000000001746,0.000000000000000,0.000000000000000,0.000000000000000,195.860000000000014
"31","023","31023",Yucatán,29285.79000,290.36740,Chocholá,"2321","2322",3952.469999999999800,0.000000000000000,57.310000000000002,182.930000000000007,0.000000000000000,0.000000000000000,1146.970000000000027,0.000000000000000,0.000000000000000,0.000000000000000,3553.489999999999782,20317.299999999999272,0.000000000000000,0.000000000000000,0.000000000000000,115.640000000000001
"31","024","31024",Yucatán,8383.77000,83.16274,Chumayel,"2322","2323",3441.550000000000182,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4830.670000000000073,0.000000000000000,0.000000000000000,0.000000000000000,116.579999999999998
"31","025","31025",Yucatán,7991.30000,79.27994,Dzán,"2323","2324",2978.820000000000164,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,424.050000000000011,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4336.010000000000218,0.000000000000000,0.000000000000000,0.000000000000000,258.899999999999977
"31","026","31026",Yucatán,17410.64000,172.48678,Dzemul,"2324","2325",3321.710000000000036,0.000000000000000,1242.460000000000036,10.949999999999999,1.480000000000000,760.460000000000036,1610.380000000000109,0.000000000000000,0.000000000000000,0.000000000000000,7978.640000000000327,1638.279999999999973,24.219999999999999,251.210000000000008,0.000000000000000,581.889999999999986
"31","027","31027",Yucatán,20753.28000,205.59232,Dzidzantún,"2325","2326",2303.539999999999964,0.000000000000000,0.000000000000000,978.450000000000045,0.000000000000000,1002.820000000000050,8425.459999999999127,0.000000000000000,0.000000000000000,0.000000000000000,4201.430000000000291,3319.840000000000146,0.000000000000000,85.260000000000005,0.000000000000000,442.519999999999982
"31","028","31028",Yucatán,43225.12000,428.12995,Dzilam de Bravo,"2326","2327",0.000000000000000,0.000000000000000,7.760000000000000,289.439999999999998,0.000000000000000,14791.399999999999636,12870.770000000000437,0.000000000000000,0.000000000000000,0.000000000000000,8570.500000000000000,2585.590000000000146,897.450000000000045,239.009999999999991,1878.910000000000082,46.140000000000001
"31","029","31029",Yucatán,50647.28000,501.70990,Dzilam González,"2327","2328",609.610000000000014,0.000000000000000,39.049999999999997,0.000000000000000,0.000000000000000,144.469999999999999,38961.669999999998254,0.000000000000000,0.000000000000000,0.000000000000000,3170.869999999999891,7418.140000000000327,0.000000000000000,0.000000000000000,0.910000000000000,302.920000000000016
"31","030","31030",Yucatán,30955.54000,306.86940,Dzitás,"2328","2329",9465.350000000000364,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,973.850000000000023,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20387.310000000001310,0.000000000000000,0.000000000000000,0.000000000000000,123.750000000000000
"31","031","31031",Yucatán,13340.91000,132.20039,Dzoncauich,"2329","2330",749.190000000000055,0.000000000000000,1.320000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10381.600000000000364,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2158.809999999999945,0.000000000000000,0.000000000000000,0.000000000000000,51.369999999999997
