ageb_id,year,budget,budget_spl,stress,cat_vul,ex_cat_vul
"6529","2060","1000",action_budget,base,"4","5"
"6530","2060","1000",action_budget,base,"3","5"
"6531","2060","1000",action_budget,base,"4","5"
"6532","2060","1000",action_budget,base,"4","5"
"6533","2060","1000",action_budget,base,"4","5"
"6534","2060","1000",action_budget,base,"5","5"
"6535","2060","1000",action_budget,base,"4","5"
"6536","2060","1000",action_budget,base,"4","5"
"6537","2060","1000",action_budget,base,"4","5"
"6538","2060","1000",action_budget,base,"4","5"
"6539","2060","1000",action_budget,base,"4","5"
"6540","2060","1000",action_budget,base,"5","5"
"6541","2060","1000",action_budget,base,"5","5"
"6542","2060","1000",action_budget,base,"5","5"
"6543","2060","1000",action_budget,base,"3","5"
"6544","2060","1000",action_budget,base,"4","5"
"6545","2060","1000",action_budget,base,"5","5"
"6546","2060","1000",action_budget,base,"5","5"
"6547","2060","1000",action_budget,base,"5","5"
"6548","2060","1000",action_budget,base,"5","5"
"6549","2060","1000",action_budget,base,"4","5"
"6550","2060","1000",action_budget,base,"4","5"
"6551","2060","1000",action_budget,base,"5","5"
"6552","2060","1000",action_budget,base,"5","5"
"6553","2060","1000",action_budget,base,"5","5"
"6554","2060","1000",action_budget,base,"5","5"
"6555","2060","1000",action_budget,base,"5","5"
"6556","2060","1000",action_budget,base,"4","5"
"6557","2060","1000",action_budget,base,"4","5"
"6558","2060","1000",action_budget,base,"4","5"
"6559","2060","1000",action_budget,base,"4","5"
"6560","2060","1000",action_budget,base,"4","5"
"6561","2060","1000",action_budget,base,"4","5"
"6562","2060","1000",action_budget,base,"4","5"
"6563","2060","1000",action_budget,base,"4","5"
"6564","2060","1000",action_budget,base,"4","5"
"6565","2060","1000",action_budget,base,"5","5"
"6566","2060","1000",action_budget,base,"5","5"
"6567","2060","1000",action_budget,base,"4","5"
"6568","2060","1000",action_budget,base,"4","5"
"6569","2060","1000",action_budget,base,"5","5"
"6570","2060","1000",action_budget,base,"5","5"
"6571","2060","1000",action_budget,base,"5","5"
"6572","2060","1000",action_budget,base,"4","5"
"6573","2060","1000",action_budget,base,"4","5"
"6574","2060","1000",action_budget,base,"4","5"
"6575","2060","1000",action_budget,base,"4","5"
"6576","2060","1000",action_budget,base,"4","5"
"6577","2060","1000",action_budget,base,"4","5"
"6578","2060","1000",action_budget,base,"5","5"
"6579","2060","1000",action_budget,base,"4","5"
"6580","2060","1000",action_budget,base,"3","5"
"6581","2060","1000",action_budget,base,"5","5"
"6582","2060","1000",action_budget,base,"5","5"
"6583","2060","1000",action_budget,base,"5","5"
"6584","2060","1000",action_budget,base,"4","5"
"6585","2060","1000",action_budget,base,"4","5"
"6586","2060","1000",action_budget,base,"4","5"
"6587","2060","1000",action_budget,base,"4","5"
"6588","2060","1000",action_budget,base,"5","5"
"6589","2060","1000",action_budget,base,"5","5"
"6590","2060","1000",action_budget,base,"4","5"
"6591","2060","1000",action_budget,base,"4","5"
"6592","2060","1000",action_budget,base,"3","5"
"6593","2060","1000",action_budget,base,"3","5"
"6594","2060","1000",action_budget,base,"3","5"
"6595","2060","1000",action_budget,base,"4","5"
"6596","2060","1000",action_budget,base,"5","5"
"6597","2060","1000",action_budget,base,"4","5"
"6598","2060","1000",action_budget,base,"4","5"
"6599","2060","1000",action_budget,base,"4","5"
"6600","2060","1000",action_budget,base,"4","5"
"6601","2060","1000",action_budget,base,"4","5"
"6602","2060","1000",action_budget,base,"4","5"
"6603","2060","1000",action_budget,base,"1","4"
"6604","2060","1000",action_budget,base,"4","5"
"6605","2060","1000",action_budget,base,"4","5"
"6606","2060","1000",action_budget,base,"3","5"
"6607","2060","1000",action_budget,base,"3","5"
"6608","2060","1000",action_budget,base,"3","5"
"6609","2060","1000",action_budget,base,"4","5"
"6610","2060","1000",action_budget,base,"3","5"
"6611","2060","1000",action_budget,base,"4","5"
"6612","2060","1000",action_budget,base,"4","5"
"6613","2060","1000",action_budget,base,"4","5"
"6614","2060","1000",action_budget,base,"4","5"
"6615","2060","1000",action_budget,base,"4","5"
"6616","2060","1000",action_budget,base,"1","4"
"6617","2060","1000",action_budget,base,"1","4"
"6618","2060","1000",action_budget,base,"1","4"
"6619","2060","1000",action_budget,base,"1","4"
"6620","2060","1000",action_budget,base,"1","4"
"6621","2060","1000",action_budget,base,"1","4"
"6622","2060","1000",action_budget,base,"1","4"
"6623","2060","1000",action_budget,base,"4","5"
"6624","2060","1000",action_budget,base,"4","5"
"6625","2060","1000",action_budget,base,"1","4"
"6626","2060","1000",action_budget,base,"3","5"
"6627","2060","1000",action_budget,base,"1","4"
"6628","2060","1000",action_budget,base,"1","4"
"6629","2060","1000",action_budget,base,"1","3"
"6630","2060","1000",action_budget,base,"1","3"
"6631","2060","1000",action_budget,base,"1","3"
"6632","2060","1000",action_budget,base,"1","3"
"6633","2060","1000",action_budget,base,"4","5"
"6634","2060","1000",action_budget,base,"4","5"
"6635","2060","1000",action_budget,base,"4","5"
"6636","2060","1000",action_budget,base,"1","4"
"6637","2060","1000",action_budget,base,"1","4"
"6638","2060","1000",action_budget,base,"1","3"
"6639","2060","1000",action_budget,base,"3","5"
"6640","2060","1000",action_budget,base,"4","5"
"6641","2060","1000",action_budget,base,"4","5"
"6642","2060","1000",action_budget,base,"4","5"
"6643","2060","1000",action_budget,base,"4","5"
"6644","2060","1000",action_budget,base,"1","4"
"6645","2060","1000",action_budget,base,"4","5"
"6646","2060","1000",action_budget,base,"1","4"
"6647","2060","1000",action_budget,base,"1","4"
"6648","2060","1000",action_budget,base,"1","4"
"6649","2060","1000",action_budget,base,"1","4"
"6650","2060","1000",action_budget,base,"1","4"
"6651","2060","1000",action_budget,base,"1","4"
"6652","2060","1000",action_budget,base,"1","3"
"6653","2060","1000",action_budget,base,"1","4"
"6654","2060","1000",action_budget,base,"4","5"
"6655","2060","1000",action_budget,base,"4","5"
"6656","2060","1000",action_budget,base,"4","5"
"6657","2060","1000",action_budget,base,"1","4"
"6658","2060","1000",action_budget,base,"1","4"
"6659","2060","1000",action_budget,base,"1","4"
"6660","2060","1000",action_budget,base,"4","5"
"6661","2060","1000",action_budget,base,"1","4"
"6662","2060","1000",action_budget,base,"1","4"
"6663","2060","1000",action_budget,base,"4","5"
"6664","2060","1000",action_budget,base,"1","4"
"6665","2060","1000",action_budget,base,"3","5"
"6666","2060","1000",action_budget,base,"5","5"
"6667","2060","1000",action_budget,base,"4","5"
"6668","2060","1000",action_budget,base,"3","5"
"6669","2060","1000",action_budget,base,"4","5"
"6670","2060","1000",action_budget,base,"3","5"
"6671","2060","1000",action_budget,base,"3","5"
"6672","2060","1000",action_budget,base,"4","5"
"6673","2060","1000",action_budget,base,"5","5"
"6674","2060","1000",action_budget,base,"5","5"
"6675","2060","1000",action_budget,base,"4","5"
"6676","2060","1000",action_budget,base,"3","5"
"6677","2060","1000",action_budget,base,"3","5"
"6678","2060","1000",action_budget,base,"5","5"
"6679","2060","1000",action_budget,base,"5","5"
"6680","2060","1000",action_budget,base,"4","5"
"6681","2060","1000",action_budget,base,"5","5"
"6682","2060","1000",action_budget,base,"4","5"
"6683","2060","1000",action_budget,base,"3","5"
"6684","2060","1000",action_budget,base,"3","5"
"6685","2060","1000",action_budget,base,"3","5"
"6686","2060","1000",action_budget,base,"4","5"
"6687","2060","1000",action_budget,base,"5","5"
"6688","2060","1000",action_budget,base,"3","5"
"6689","2060","1000",action_budget,base,"3","5"
"6690","2060","1000",action_budget,base,"5","5"
"6691","2060","1000",action_budget,base,"4","5"
"6692","2060","1000",action_budget,base,"4","5"
"6693","2060","1000",action_budget,base,"3","5"
"6694","2060","1000",action_budget,base,"4","5"
"6695","2060","1000",action_budget,base,"3","5"
"6696","2060","1000",action_budget,base,"4","5"
"6697","2060","1000",action_budget,base,"4","5"
"6698","2060","1000",action_budget,base,"5","5"
"6699","2060","1000",action_budget,base,"4","5"
"6700","2060","1000",action_budget,base,"5","5"
"6701","2060","1000",action_budget,base,"5","5"
"6702","2060","1000",action_budget,base,"4","5"
"6703","2060","1000",action_budget,base,"3","5"
"6704","2060","1000",action_budget,base,"5","5"
"6705","2060","1000",action_budget,base,"3","4"
"6706","2060","1000",action_budget,base,"2","4"
"6707","2060","1000",action_budget,base,"5","5"
"6708","2060","1000",action_budget,base,"4","5"
"6709","2060","1000",action_budget,base,"4","5"
"6710","2060","1000",action_budget,base,"5","5"
"6711","2060","1000",action_budget,base,"3","5"
"6712","2060","1000",action_budget,base,"3","5"
"6713","2060","1000",action_budget,base,"3","5"
"6714","2060","1000",action_budget,base,"5","5"
"6715","2060","1000",action_budget,base,"4","5"
"6716","2060","1000",action_budget,base,"5","5"
"6717","2060","1000",action_budget,base,"5","5"
"6718","2060","1000",action_budget,base,"5","5"
"6719","2060","1000",action_budget,base,"5","5"
"6720","2060","1000",action_budget,base,"4","5"
"6721","2060","1000",action_budget,base,"4","5"
"6722","2060","1000",action_budget,base,"4","5"
"6723","2060","1000",action_budget,base,"5","5"
"6724","2060","1000",action_budget,base,"4","5"
"6725","2060","1000",action_budget,base,"4","5"
"6726","2060","1000",action_budget,base,"5","5"
"6727","2060","1000",action_budget,base,"3","5"
"6728","2060","1000",action_budget,base,"4","5"
"6729","2060","1000",action_budget,base,"5","5"
"6730","2060","1000",action_budget,base,"5","5"
"6731","2060","1000",action_budget,base,"5","5"
"6732","2060","1000",action_budget,base,"5","5"
"6733","2060","1000",action_budget,base,"5","5"
"6734","2060","1000",action_budget,base,"4","5"
"6735","2060","1000",action_budget,base,"5","5"
"6736","2060","1000",action_budget,base,"4","5"
"6737","2060","1000",action_budget,base,"4","5"
"6738","2060","1000",action_budget,base,"5","5"
"6739","2060","1000",action_budget,base,"5","5"
"6740","2060","1000",action_budget,base,"4","5"
"6741","2060","1000",action_budget,base,"5","5"
"6742","2060","1000",action_budget,base,"4","5"
"6743","2060","1000",action_budget,base,"4","5"
"6744","2060","1000",action_budget,base,"4","5"
"6745","2060","1000",action_budget,base,"4","5"
"6746","2060","1000",action_budget,base,"4","5"
"6747","2060","1000",action_budget,base,"4","5"
"6748","2060","1000",action_budget,base,"4","5"
"6749","2060","1000",action_budget,base,"3","5"
"6750","2060","1000",action_budget,base,"4","5"
"6751","2060","1000",action_budget,base,"3","5"
"6752","2060","1000",action_budget,base,"5","5"
"6753","2060","1000",action_budget,base,"5","5"
"6754","2060","1000",action_budget,base,"5","5"
"6755","2060","1000",action_budget,base,"4","5"
"6756","2060","1000",action_budget,base,"5","5"
"6757","2060","1000",action_budget,base,"4","5"
"6758","2060","1000",action_budget,base,"4","5"
"6759","2060","1000",action_budget,base,"5","5"
"6760","2060","1000",action_budget,base,"5","5"
"6761","2060","1000",action_budget,base,"4","5"
"6762","2060","1000",action_budget,base,"5","5"
"6763","2060","1000",action_budget,base,"4","5"
"6764","2060","1000",action_budget,base,"5","5"
"6765","2060","1000",action_budget,base,"5","5"
"6766","2060","1000",action_budget,base,"4","5"
"6767","2060","1000",action_budget,base,"5","5"
"6768","2060","1000",action_budget,base,"3","5"
"6769","2060","1000",action_budget,base,"4","5"
"6770","2060","1000",action_budget,base,"5","5"
"6771","2060","1000",action_budget,base,"4","5"
"6772","2060","1000",action_budget,base,"5","5"
"6773","2060","1000",action_budget,base,"5","5"
"6774","2060","1000",action_budget,base,"4","5"
"6775","2060","1000",action_budget,base,"4","5"
"6776","2060","1000",action_budget,base,"4","5"
"6777","2060","1000",action_budget,base,"4","5"
"6778","2060","1000",action_budget,base,"5","5"
"6779","2060","1000",action_budget,base,"4","5"
"6780","2060","1000",action_budget,base,"5","5"
"6781","2060","1000",action_budget,base,"5","5"
"6782","2060","1000",action_budget,base,"5","5"
"6783","2060","1000",action_budget,base,"5","5"
"6784","2060","1000",action_budget,base,"4","5"
"6785","2060","1000",action_budget,base,"5","5"
"6786","2060","1000",action_budget,base,"5","5"
"6787","2060","1000",action_budget,base,"5","5"
"6788","2060","1000",action_budget,base,"5","5"
"6789","2060","1000",action_budget,base,"5","5"
"6790","2060","1000",action_budget,base,"4","5"
"6791","2060","1000",action_budget,base,"4","5"
"6792","2060","1000",action_budget,base,"4","5"
"6793","2060","1000",action_budget,base,"4","5"
"6794","2060","1000",action_budget,base,"5","5"
"6795","2060","1000",action_budget,base,"4","5"
"6796","2060","1000",action_budget,base,"4","5"
"6797","2060","1000",action_budget,base,"5","5"
"6798","2060","1000",action_budget,base,"5","5"
"6799","2060","1000",action_budget,base,"5","5"
"6800","2060","1000",action_budget,base,"5","5"
"6801","2060","1000",action_budget,base,"5","5"
"6802","2060","1000",action_budget,base,"5","5"
"6803","2060","1000",action_budget,base,"4","5"
"6804","2060","1000",action_budget,base,"4","5"
"6805","2060","1000",action_budget,base,"3","5"
"6806","2060","1000",action_budget,base,"3","5"
"6807","2060","1000",action_budget,base,"3","5"
"6808","2060","1000",action_budget,base,"4","5"
"6809","2060","1000",action_budget,base,"4","5"
"6810","2060","1000",action_budget,base,"4","5"
"6811","2060","1000",action_budget,base,"5","5"
"6812","2060","1000",action_budget,base,"5","5"
"6813","2060","1000",action_budget,base,"5","5"
"6814","2060","1000",action_budget,base,"4","5"
"6815","2060","1000",action_budget,base,"4","5"
"6816","2060","1000",action_budget,base,"4","5"
"6817","2060","1000",action_budget,base,"5","5"
"6818","2060","1000",action_budget,base,"3","5"
"6819","2060","1000",action_budget,base,"3","5"
"6820","2060","1000",action_budget,base,"5","5"
"6821","2060","1000",action_budget,base,"4","5"
"6822","2060","1000",action_budget,base,"4","5"
"6823","2060","1000",action_budget,base,"5","5"
"6824","2060","1000",action_budget,base,"4","5"
"6825","2060","1000",action_budget,base,"4","5"
"6826","2060","1000",action_budget,base,"4","5"
"6827","2060","1000",action_budget,base,"5","5"
"6828","2060","1000",action_budget,base,"4","5"
"6829","2060","1000",action_budget,base,"4","5"
"6830","2060","1000",action_budget,base,"5","5"
"6831","2060","1000",action_budget,base,"4","5"
"6832","2060","1000",action_budget,base,"4","5"
"6833","2060","1000",action_budget,base,"5","5"
"6834","2060","1000",action_budget,base,"5","5"
"6835","2060","1000",action_budget,base,"4","5"
"6836","2060","1000",action_budget,base,"5","5"
"6837","2060","1000",action_budget,base,"4","5"
"6838","2060","1000",action_budget,base,"5","5"
"6839","2060","1000",action_budget,base,"5","5"
"6840","2060","1000",action_budget,base,"5","5"
"6841","2060","1000",action_budget,base,"4","5"
"6842","2060","1000",action_budget,base,"5","5"
"6843","2060","1000",action_budget,base,"5","5"
"6844","2060","1000",action_budget,base,"5","5"
"6845","2060","1000",action_budget,base,"5","5"
"6846","2060","1000",action_budget,base,"5","5"
"6847","2060","1000",action_budget,base,"4","5"
"6848","2060","1000",action_budget,base,"4","5"
"6849","2060","1000",action_budget,base,"5","5"
"6850","2060","1000",action_budget,base,"4","5"
"6851","2060","1000",action_budget,base,"4","5"
"6852","2060","1000",action_budget,base,"4","5"
"6853","2060","1000",action_budget,base,"4","5"
"6854","2060","1000",action_budget,base,"4","5"
"6855","2060","1000",action_budget,base,"4","5"
"6856","2060","1000",action_budget,base,"5","5"
"6857","2060","1000",action_budget,base,"4","5"
"6858","2060","1000",action_budget,base,"4","5"
"6859","2060","1000",action_budget,base,"4","5"
"6860","2060","1000",action_budget,base,"4","5"
"6861","2060","1000",action_budget,base,"5","5"
"6862","2060","1000",action_budget,base,"4","5"
"6863","2060","1000",action_budget,base,"4","5"
"6864","2060","1000",action_budget,base,"4","5"
"6865","2060","1000",action_budget,base,"4","5"
"6866","2060","1000",action_budget,base,"4","5"
"6867","2060","1000",action_budget,base,"5","5"
"6868","2060","1000",action_budget,base,"4","5"
"6869","2060","1000",action_budget,base,"5","5"
"6870","2060","1000",action_budget,base,"4","5"
"6871","2060","1000",action_budget,base,"4","5"
"6872","2060","1000",action_budget,base,"4","5"
"6873","2060","1000",action_budget,base,"4","5"
"6874","2060","1000",action_budget,base,"4","5"
"6875","2060","1000",action_budget,base,"4","5"
"6876","2060","1000",action_budget,base,"4","5"
"6877","2060","1000",action_budget,base,"4","5"
"6878","2060","1000",action_budget,base,"4","5"
"6879","2060","1000",action_budget,base,"5","5"
"6880","2060","1000",action_budget,base,"5","5"
"6881","2060","1000",action_budget,base,"4","5"
"6882","2060","1000",action_budget,base,"4","5"
"6883","2060","1000",action_budget,base,"4","5"
"6884","2060","1000",action_budget,base,"5","5"
"6885","2060","1000",action_budget,base,"4","5"
"6886","2060","1000",action_budget,base,"4","5"
"6887","2060","1000",action_budget,base,"4","5"
"6888","2060","1000",action_budget,base,"4","5"
"6889","2060","1000",action_budget,base,"4","5"
"6890","2060","1000",action_budget,base,"4","5"
"6891","2060","1000",action_budget,base,"4","5"
"6892","2060","1000",action_budget,base,"5","5"
"6893","2060","1000",action_budget,base,"4","5"
"6894","2060","1000",action_budget,base,"4","5"
"6895","2060","1000",action_budget,base,"4","5"
"6896","2060","1000",action_budget,base,"4","5"
"6897","2060","1000",action_budget,base,"4","5"
"6898","2060","1000",action_budget,base,"4","5"
"6899","2060","1000",action_budget,base,"4","5"
"6900","2060","1000",action_budget,base,"4","5"
"6901","2060","1000",action_budget,base,"4","5"
"6902","2060","1000",action_budget,base,"4","5"
"6903","2060","1000",action_budget,base,"4","5"
"6904","2060","1000",action_budget,base,"5","5"
"6905","2060","1000",action_budget,base,"4","5"
"6906","2060","1000",action_budget,base,"4","5"
"6907","2060","1000",action_budget,base,"4","5"
"6908","2060","1000",action_budget,base,"5","5"
"6909","2060","1000",action_budget,base,"4","5"
"6910","2060","1000",action_budget,base,"4","5"
"6911","2060","1000",action_budget,base,"4","5"
"6912","2060","1000",action_budget,base,"5","5"
"6913","2060","1000",action_budget,base,"4","5"
"6914","2060","1000",action_budget,base,"5","5"
"6915","2060","1000",action_budget,base,"4","5"
"6916","2060","1000",action_budget,base,"4","5"
"6917","2060","1000",action_budget,base,"4","5"
"6918","2060","1000",action_budget,base,"5","5"
"6919","2060","1000",action_budget,base,"5","5"
"6920","2060","1000",action_budget,base,"4","5"
"6921","2060","1000",action_budget,base,"4","5"
"6922","2060","1000",action_budget,base,"4","5"
"6923","2060","1000",action_budget,base,"5","5"
"6924","2060","1000",action_budget,base,"5","5"
"6925","2060","1000",action_budget,base,"5","5"
"6926","2060","1000",action_budget,base,"4","5"
"6927","2060","1000",action_budget,base,"4","5"
"6928","2060","1000",action_budget,base,"4","5"
"6929","2060","1000",action_budget,base,"4","5"
"6930","2060","1000",action_budget,base,"4","5"
"6931","2060","1000",action_budget,base,"4","5"
"6932","2060","1000",action_budget,base,"5","5"
"6933","2060","1000",action_budget,base,"5","5"
"6934","2060","1000",action_budget,base,"4","5"
"6935","2060","1000",action_budget,base,"4","5"
"6936","2060","1000",action_budget,base,"5","5"
"6937","2060","1000",action_budget,base,"4","5"
"6938","2060","1000",action_budget,base,"4","5"
"6939","2060","1000",action_budget,base,"5","5"
"6940","2060","1000",action_budget,base,"4","5"
"6941","2060","1000",action_budget,base,"4","5"
"6942","2060","1000",action_budget,base,"5","5"
"6943","2060","1000",action_budget,base,"4","5"
"6944","2060","1000",action_budget,base,"4","5"
"6945","2060","1000",action_budget,base,"4","5"
"6946","2060","1000",action_budget,base,"5","5"
"6947","2060","1000",action_budget,base,"4","5"
"6948","2060","1000",action_budget,base,"3","5"
"6949","2060","1000",action_budget,base,"4","5"
"6950","2060","1000",action_budget,base,"4","5"
"6951","2060","1000",action_budget,base,"5","5"
"6952","2060","1000",action_budget,base,"4","5"
"6953","2060","1000",action_budget,base,"4","5"
"6954","2060","1000",action_budget,base,"4","5"
"6955","2060","1000",action_budget,base,"4","5"
"6956","2060","1000",action_budget,base,"4","5"
"6957","2060","1000",action_budget,base,"4","5"
"6958","2060","1000",action_budget,base,"4","5"
"6959","2060","1000",action_budget,base,"4","5"
"6960","2060","1000",action_budget,base,"5","5"
"6961","2060","1000",action_budget,base,"5","5"
"6962","2060","1000",action_budget,base,"3","5"
"6963","2060","1000",action_budget,base,"5","5"
"6964","2060","1000",action_budget,base,"4","5"
"6965","2060","1000",action_budget,base,"4","5"
"6966","2060","1000",action_budget,base,"4","5"
"6967","2060","1000",action_budget,base,"4","5"
"6968","2060","1000",action_budget,base,"4","5"
"6969","2060","1000",action_budget,base,"4","5"
"6970","2060","1000",action_budget,base,"4","5"
"6971","2060","1000",action_budget,base,"4","5"
"6972","2060","1000",action_budget,base,"4","5"
"6973","2060","1000",action_budget,base,"4","5"
"6974","2060","1000",action_budget,base,"5","5"
"6975","2060","1000",action_budget,base,"5","5"
"6976","2060","1000",action_budget,base,"4","5"
"6977","2060","1000",action_budget,base,"4","5"
"6978","2060","1000",action_budget,base,"5","5"
"6979","2060","1000",action_budget,base,"4","5"
"6980","2060","1000",action_budget,base,"5","5"
"6981","2060","1000",action_budget,base,"3","5"
"6982","2060","1000",action_budget,base,"4","5"
"6983","2060","1000",action_budget,base,"3","5"
"6984","2060","1000",action_budget,base,"5","5"
"6985","2060","1000",action_budget,base,"4","5"
"6986","2060","1000",action_budget,base,"5","5"
"6987","2060","1000",action_budget,base,"4","5"
"6988","2060","1000",action_budget,base,"5","5"
"6989","2060","1000",action_budget,base,"5","5"
"6990","2060","1000",action_budget,base,"4","5"
"6991","2060","1000",action_budget,base,"3","5"
"6992","2060","1000",action_budget,base,"3","5"
"6993","2060","1000",action_budget,base,"3","5"
"6994","2060","1000",action_budget,base,"3","5"
"6995","2060","1000",action_budget,base,"4","5"
"6996","2060","1000",action_budget,base,"4","5"
"6997","2060","1000",action_budget,base,"4","5"
"6998","2060","1000",action_budget,base,"4","5"
"6999","2060","1000",action_budget,base,"4","5"
"7000","2060","1000",action_budget,base,"4","5"
"7001","2060","1000",action_budget,base,"4","5"
"7002","2060","1000",action_budget,base,"4","5"
"7003","2060","1000",action_budget,base,"4","5"
"7004","2060","1000",action_budget,base,"4","5"
"7005","2060","1000",action_budget,base,"4","5"
"7006","2060","1000",action_budget,base,"4","5"
"7007","2060","1000",action_budget,base,"5","5"
"7008","2060","1000",action_budget,base,"5","5"
"7009","2060","1000",action_budget,base,"4","5"
"7010","2060","1000",action_budget,base,"4","5"
"7011","2060","1000",action_budget,base,"5","5"
"7012","2060","1000",action_budget,base,"5","5"
"7013","2060","1000",action_budget,base,"4","5"
"7014","2060","1000",action_budget,base,"3","5"
"7015","2060","1000",action_budget,base,"3","5"
"7016","2060","1000",action_budget,base,"4","5"
"7017","2060","1000",action_budget,base,"5","5"
"7018","2060","1000",action_budget,base,"5","5"
"7019","2060","1000",action_budget,base,"5","5"
"7020","2060","1000",action_budget,base,"3","5"
"7021","2060","1000",action_budget,base,"3","5"
"7022","2060","1000",action_budget,base,"4","5"
"7023","2060","1000",action_budget,base,"5","5"
"7024","2060","1000",action_budget,base,"4","5"
"7025","2060","1000",action_budget,base,"5","5"
"7026","2060","1000",action_budget,base,"4","5"
"7027","2060","1000",action_budget,base,"4","5"
"7028","2060","1000",action_budget,base,"5","5"
"7029","2060","1000",action_budget,base,"5","5"
"7030","2060","1000",action_budget,base,"4","5"
"7031","2060","1000",action_budget,base,"5","5"
"7032","2060","1000",action_budget,base,"4","5"
"7033","2060","1000",action_budget,base,"4","5"
"7034","2060","1000",action_budget,base,"5","5"
"7035","2060","1000",action_budget,base,"5","5"
"7036","2060","1000",action_budget,base,"4","5"
"7037","2060","1000",action_budget,base,"4","5"
"7038","2060","1000",action_budget,base,"4","5"
"7039","2060","1000",action_budget,base,"4","5"
"7040","2060","1000",action_budget,base,"4","5"
"7041","2060","1000",action_budget,base,"5","5"
"7042","2060","1000",action_budget,base,"3","5"
"7043","2060","1000",action_budget,base,"3","5"
"7044","2060","1000",action_budget,base,"4","5"
"7045","2060","1000",action_budget,base,"4","5"
"7046","2060","1000",action_budget,base,"5","5"
"7047","2060","1000",action_budget,base,"3","5"
"7048","2060","1000",action_budget,base,"3","5"
"7049","2060","1000",action_budget,base,"5","5"
"7050","2060","1000",action_budget,base,"4","5"
"7051","2060","1000",action_budget,base,"5","5"
"7052","2060","1000",action_budget,base,"4","5"
"7053","2060","1000",action_budget,base,"5","5"
"7054","2060","1000",action_budget,base,"5","5"
"7055","2060","1000",action_budget,base,"4","5"
"7056","2060","1000",action_budget,base,"5","5"
"7057","2060","1000",action_budget,base,"4","5"
"7058","2060","1000",action_budget,base,"4","5"
"7059","2060","1000",action_budget,base,"4","5"
"7060","2060","1000",action_budget,base,"4","5"
"7061","2060","1000",action_budget,base,"5","5"
"7062","2060","1000",action_budget,base,"5","5"
"7063","2060","1000",action_budget,base,"5","5"
"7064","2060","1000",action_budget,base,"4","5"
"7065","2060","1000",action_budget,base,"5","5"
"7066","2060","1000",action_budget,base,"3","5"
"7067","2060","1000",action_budget,base,"4","5"
"7068","2060","1000",action_budget,base,"4","5"
"7069","2060","1000",action_budget,base,"4","5"
"7070","2060","1000",action_budget,base,"3","5"
"7071","2060","1000",action_budget,base,"4","5"
"7072","2060","1000",action_budget,base,"5","5"
"7073","2060","1000",action_budget,base,"4","5"
"7074","2060","1000",action_budget,base,"4","5"
"7075","2060","1000",action_budget,base,"4","5"
"7076","2060","1000",action_budget,base,"5","5"
"7077","2060","1000",action_budget,base,"4","5"
"7078","2060","1000",action_budget,base,"4","5"
"7079","2060","1000",action_budget,base,"4","5"
"7080","2060","1000",action_budget,base,"4","5"
"7081","2060","1000",action_budget,base,"4","5"
"7082","2060","1000",action_budget,base,"4","5"
"7083","2060","1000",action_budget,base,"5","5"
"7084","2060","1000",action_budget,base,"4","5"
"7085","2060","1000",action_budget,base,"4","5"
"7086","2060","1000",action_budget,base,"4","5"
"7087","2060","1000",action_budget,base,"4","5"
"7088","2060","1000",action_budget,base,"5","5"
"7089","2060","1000",action_budget,base,"5","5"
"7090","2060","1000",action_budget,base,"4","5"
"7091","2060","1000",action_budget,base,"5","5"
"7092","2060","1000",action_budget,base,"3","5"
"7093","2060","1000",action_budget,base,"4","5"
"7094","2060","1000",action_budget,base,"5","5"
"7095","2060","1000",action_budget,base,"5","5"
"7096","2060","1000",action_budget,base,"4","5"
"7097","2060","1000",action_budget,base,"4","5"
"7098","2060","1000",action_budget,base,"5","5"
"7099","2060","1000",action_budget,base,"4","5"
"7100","2060","1000",action_budget,base,"4","5"
"7101","2060","1000",action_budget,base,"4","5"
"7102","2060","1000",action_budget,base,"4","5"
"7103","2060","1000",action_budget,base,"3","5"
"7104","2060","1000",action_budget,base,"3","5"
"7105","2060","1000",action_budget,base,"3","5"
"7106","2060","1000",action_budget,base,"3","5"
"7107","2060","1000",action_budget,base,"4","5"
"7108","2060","1000",action_budget,base,"4","5"
"7109","2060","1000",action_budget,base,"4","5"
"7110","2060","1000",action_budget,base,"4","5"
"7111","2060","1000",action_budget,base,"4","5"
"7112","2060","1000",action_budget,base,"4","5"
"7113","2060","1000",action_budget,base,"4","5"
"7114","2060","1000",action_budget,base,"4","5"
"7115","2060","1000",action_budget,base,"3","5"
"7116","2060","1000",action_budget,base,"5","5"
"7117","2060","1000",action_budget,base,"4","5"
"7118","2060","1000",action_budget,base,"4","5"
"7119","2060","1000",action_budget,base,"4","5"
"7120","2060","1000",action_budget,base,"4","5"
"7121","2060","1000",action_budget,base,"4","5"
"7122","2060","1000",action_budget,base,"4","5"
"7123","2060","1000",action_budget,base,"4","5"
"7124","2060","1000",action_budget,base,"1","4"
"7125","2060","1000",action_budget,base,"4","5"
"7126","2060","1000",action_budget,base,"1","4"
"7127","2060","1000",action_budget,base,"4","5"
"7128","2060","1000",action_budget,base,"1","4"
"7129","2060","1000",action_budget,base,"4","5"
"7130","2060","1000",action_budget,base,"5","5"
"7131","2060","1000",action_budget,base,"4","5"
"7132","2060","1000",action_budget,base,"4","5"
"7133","2060","1000",action_budget,base,"5","5"
"7134","2060","1000",action_budget,base,"5","5"
"7135","2060","1000",action_budget,base,"5","5"
